date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:50:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:11%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-regular-400.svg	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:12%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:13%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:14%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff2	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:15%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.woff	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.ttf	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:17%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/webfonts/fa-solid-900.svg	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/fontawesome/css/all.min.css)
14:50:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:18%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoon.eot?gfq9l4	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoond671.eot	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/style.css)
14:50:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:19%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoon.ttf?gfq9l4	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoond671.ttf	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/style.css)
14:50:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:20%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoon.woff?gfq9l4	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoond671.woff	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/style.css)
14:50:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:21%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoon.svg?gfq9l4	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/fonts/icomoond671.svg	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/oxpins-icons/style.css)
14:50:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:22%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff2	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/stylesheet.css)
14:50:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:23%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/reey-regular-webfont.woff	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/reey-font/stylesheet.css)
14:50:24	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:24%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/owl-carousel/owl.video.play.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/owl-carousel/owl.carousel.min.css)
14:50:25	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:25%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/images/icon/bx_loader.gif	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/images/icon/bx_loader.gif	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
14:50:26	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:26%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/img/bx-slider/controls.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/img/bx-slider/controls.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/bxslider/jquery.bxslider.css)
14:50:27	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:27%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/vegas/overlays/02.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/vegas/overlays/02.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/vegas/vegas.min.css)
14:50:28	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:28%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:29	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:29%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:30	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:30%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_75_dadada_1x400.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:31	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:31%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:32	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:32%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:33	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:33%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:34	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:34%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_222222_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:35	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:35%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_888888_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:36	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:36%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_454545_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:37	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:37%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_2e83ff_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:38	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:38%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/images/ui-icons_cd0a0a_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/jquery-ui/jquery-ui.css)
14:50:39	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:39%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/vendors/timepicker/images/ui-icons_444444_256x240.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/vendors/timepicker/timePicker.css)
14:50:40	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:40%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/loader.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/loader.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/css/oxpins.css)
14:50:41	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:41%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-menu__volunteers-icon-shape.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-menu__volunteers-icon-shape.png	(from https://pixydrops.com/oxpinshtml/main-html/assets/css/oxpins.css)
14:50:42	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:43%20GMT	https://pixydrops.com/oxpinshtml/main-html/blog-grid.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/blog-grid.html	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:43	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:44%20GMT	https://pixydrops.com/oxpinshtml/main-html/blog-grid-left.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/blog-grid-left.html	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:44	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2022%20Dec%202025%2011:50:45%20GMT	https://pixydrops.com/oxpinshtml/main-html/blog-grid-right.html	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/blog-grid-right.html	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:45	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:46%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:46	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:47%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-slider-shape-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-slider-shape-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:47	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:48%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-slider-shape-2.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/main-slider-shape-2.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:48	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:49%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-2.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-2.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:49	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:50%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-3.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/main-slider-1-3.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:50	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:51%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:51	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:52%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-one-img-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/about-one-img-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:52	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:53%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/icon/curved-circle-icon.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/icon/curved-circle-icon.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:53	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:54%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-2.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-2.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:55%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-3.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-3.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:50:56%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-4.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/about-one-shape-4.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:50:59	23662/23662	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:50:57%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:01	7860/7860	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2011:51:01%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/causes-one-progress-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/causes-one-progress-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:02%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:04	22810/22810	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Dec%202025%2011:51:04%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-3.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/resources/causes-1-3.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:05%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/events-one-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/events-one-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:06%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:07%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:08%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-3.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/events/events-1-3.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:09%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/feature-one-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/feature-one-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:10%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/testimonial-one-bg.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/backgrounds/testimonial-one-bg.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:11%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:12%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:13%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-3.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-3.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:14	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:14%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-4.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-img-4.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:15%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/shapes/testimonial-one-shape-1.png	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/shapes/testimonial-one-shape-1.png	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:16%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-1-1.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-1-1.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
14:51:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Mon,%2022%20Dec%202025%2011:51:17%20GMT	https://pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-1-2.jpg	C:/My%20Web%20Sites/Kawac%20Final%20Website./pixydrops.com/oxpinshtml/main-html/assets/images/testimonial/testimonial-1-2.jpg	(from https://pixydrops.com/oxpinshtml/main-html/index.html)
